name,issued,organization_name,organization_url,administration,agriculture,construction,crime,culture,education,energy,finances,geography,health,industry,legislation,mobility,national-economy,politics,population,prices,public-order,social-security,statistical-basis,territory,tourism,trade,work,nb_visits,nb_hits,nb_hits_with_time_generation,min_time_generation,max_time_generation,sum_time_spent,bounce_count,exit_nb_visits,sum_daily_nb_uniq_visitors,avg_time_on_dimension,bounce_rate,exit_rate,avg_time_generation,metadata_segment,date
steuerertrag-allgemeine-gemeindesteuern-mio-fr,2016-09-02,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,7,2.828,4.325,341,0,2,7,34,0%,29%,0.696,dimension2==steuerertrag-allgemeine-gemeindesteuern-mio-fr,2020-09-30
arbeitslose-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,17,11,1.519,2.953,361,0,0,7,21,0%,0%,0.432,dimension2==arbeitslose-anz,2020-09-30
auslanderanteil,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,8,5,7.166,7.166,89,1,2,7,11,14%,29%,1.433,dimension2==auslanderanteil,2020-09-30
total-arbeitsstatten-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,8,7,2.941,3.366,78,0,0,7,10,0%,0%,0.481,dimension2==total-arbeitsstatten-anz,2020-09-30
anteil-verkehrsflache,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,8,2.201,3.218,160,0,2,7,12,0%,29%,0.412,dimension2==anteil-verkehrsflache,2020-09-30
anteil-siedlungsflache,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,7,3.101,3.913,60,1,2,7,5,14%,29%,0.627,dimension2==anteil-siedlungsflache,2020-09-30
steuerertrag-von-naturlichen-personen-mio-fr,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,7,5.587,6.347,109,0,0,7,12,0%,0%,0.908,dimension2==steuerertrag-von-naturlichen-personen-mio-fr,2020-09-30
nettoaufwand-finanzen-und-steuern-fr-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,3.282,3.664,8,5,6,7,1,71%,86%,0.749,dimension2==nettoaufwand-finanzen-und-steuern-fr-einw,2020-09-30
krw-wahleranteil-svp,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,7,5,3.803,3.803,32,1,2,6,5,17%,33%,0.761,dimension2==krw-wahleranteil-svp,2020-09-30
beschaftigte-landwirtschaft-pers,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,5,0.974,1.368,11,0,1,4,1,0%,17%,0.28,dimension2==beschaftigte-landwirtschaft-pers,2020-09-30
miv-anteil-modal-split,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,8,5,3.265,3.519,945,1,1,6,118,17%,17%,0.814,dimension2==miv-anteil-modal-split,2020-09-30
bevolkerungszunahme-1-jahr-pers,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,13,3,1.148,1.148,77,0,1,6,6,0%,17%,0.383,dimension2==bevolkerungszunahme-1-jahr-pers,2020-09-30
steuerbares-einkommen-naturliche-pers-mio-fr,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,5,1.411,2.96,59,0,2,5,8,0%,33%,0.593,dimension2==steuerbares-einkommen-naturliche-pers-mio-fr,2020-09-30
bevolkerung-heimat-ausland-pers,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,7,5,2.854,2.854,44,0,1,6,6,0%,17%,0.571,dimension2==bevolkerung-heimat-ausland-pers,2020-09-30
steuerkraft-mio-fr,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,6,1.482,2.171,40,0,1,6,5,0%,17%,0.364,dimension2==steuerkraft-mio-fr,2020-09-30
anteil-gewasserflache,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,4,2.882,2.882,64,0,0,6,8,0%,0%,0.721,dimension2==anteil-gewasserflache,2020-09-30
steuerkraft-berichtigt-mio-fr,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,1.332,2.88,162,0,0,5,18,0%,0%,0.578,dimension2==steuerkraft-berichtigt-mio-fr,2020-09-30
vom-covid-19-lockdown-besonders-betroffene-haushalte,2020-07-06,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,4,3.018,3.018,21,0,2,5,4,0%,40%,0.755,dimension2==vom-covid-19-lockdown-besonders-betroffene-haushalte,2020-09-30
geburten-pers,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,7,3,1.356,1.356,22,0,2,5,3,0%,40%,0.452,dimension2==geburten-pers,2020-09-30
anteil-6-zi-wohnungen,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,2,1.788,1.788,60,0,0,5,10,0%,0%,0.894,dimension2==anteil-6-zi-wohnungen,2020-09-30
hohe-m-u-m,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,1.251,1.935,140,0,1,5,23,0%,20%,0.389,dimension2==hohe-m-u-m,2020-09-30
personenwagen-pro-1000-einwohner-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,8,6,1.307,2.304,1600,0,1,5,200,0%,20%,0.6,dimension2==personenwagen-pro-1000-einwohner-anz,2020-09-30
anteil-unproduktive-flache,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,1.624,1.624,61,0,0,4,12,0%,0%,0.541,dimension2==anteil-unproduktive-flache,2020-09-30
rinderviehbestand-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,7,1.359,2.64,347,0,1,4,50,0%,25%,0.383,dimension2==rinderviehbestand-anz,2020-09-30
mikrobetriebe-0-9-vza-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,2.552,2.552,0,4,4,4,0,100%,100%,0.638,dimension2==mikrobetriebe-0-9-vza-anz,2020-09-30
unfalle-pro-1000-einw,2016-09-22,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,2.275,2.275,17,0,0,4,4,0%,0%,0.569,dimension2==unfalle-pro-1000-einw,2020-09-30
15-jahresverbrauch-ha,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,3.449,3.449,53,0,0,4,11,0%,0%,1.15,dimension2==15-jahresverbrauch-ha,2020-09-30
landwirtschaftliche-nutzflache-ha,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0.929,1.475,77,0,0,4,15,0%,0%,0.372,dimension2==landwirtschaftliche-nutzflache-ha,2020-09-30
schul-oberstufe-pro-1000-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0.591,0.591,41,0,1,4,8,0%,25%,0.591,dimension2==schul-oberstufe-pro-1000-einw,2020-09-30
schul-oberstufe-pro-1000-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0.591,0.591,41,0,1,4,8,0%,25%,0.591,dimension2==schul-oberstufe-pro-1000-einw,2020-09-30
anteil-3-zi-wohnungen,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,2.205,2.205,14,0,1,4,3,0%,25%,0.735,dimension2==anteil-3-zi-wohnungen,2020-09-30
bevolkerung-katholisch-pers,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,6,3,0.617,3.86,196,1,2,4,33,25%,50%,1.49,dimension2==bevolkerung-katholisch-pers,2020-09-30
landwirtschaftsbetriebe-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,1.16,1.16,313,0,1,4,63,0%,25%,0.58,dimension2==landwirtschaftsbetriebe-anz,2020-09-30
steuerb-einkommen-naturl-pers-75-quantil-fr,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,1.748,2.953,54,0,1,3,9,0%,25%,0.94,dimension2==steuerb-einkommen-naturl-pers-75-quantil-fr,2020-09-30
gemeindebeitrag-an-zvv-1000-fr,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,7,3,1.757,2.255,131,0,1,4,19,0%,25%,0.754,dimension2==gemeindebeitrag-an-zvv-1000-fr,2020-09-30
anteil-waldflache,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3.839,3.839,49,0,0,4,12,0%,0%,1.28,dimension2==anteil-waldflache,2020-09-30
bilanzwert-der-langfristigen-schulden-fr-einw,2018-12-10,gemeindeamt-kanton-zuerich,https://opendata.swiss/organization/gemeindeamt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1.05,1.05,8,0,2,3,3,0%,67%,0.35,dimension2==bilanzwert-der-langfristigen-schulden-fr-einw,2020-09-30
wanderungsbilanz-pers,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,6,2,3.305,3.305,82,0,1,3,14,0%,33%,1.653,dimension2==wanderungsbilanz-pers,2020-09-30
arbeitslosenanteil-an-bevolkerung-15-64-jahre,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,3,0.888,1.341,16,0,0,3,3,0%,0%,0.45,dimension2==arbeitslosenanteil-an-bevolkerung-15-64-jahre,2020-09-30
anteil-grundsteuern-am-steuerertrag,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1.512,1.512,55,0,0,3,18,0%,0%,0.756,dimension2==anteil-grundsteuern-am-steuerertrag,2020-09-30
aerzte-pro-1000-einw,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,1.319,1.319,100,0,0,3,25,0%,0%,0.66,dimension2==aerzte-pro-1000-einw,2020-09-30
gesamtsteuerfuss-ohne-kirchen,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0.979,0.979,100,0,1,3,33,0%,33%,0.326,dimension2==gesamtsteuerfuss-ohne-kirchen,2020-09-30
bauzonen-uberbaut,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,2.55,3.279,38,0,0,3,10,0%,0%,0.825,dimension2==bauzonen-uberbaut,2020-09-30
bevolkerung-frauenanteil,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,2,2.639,2.639,16,0,0,3,4,0%,0%,1.32,dimension2==bevolkerung-frauenanteil,2020-09-30
durchschnittliche-haushaltsgrosse-pers,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,5,5,0.624,1.331,8,2,3,3,2,67%,100%,0.362,dimension2==durchschnittliche-haushaltsgrosse-pers,2020-09-30
steuerbares-vermogen-naturliche-pers-mio-fr,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0.695,0.975,293,1,2,3,59,33%,67%,0.82,dimension2==steuerbares-vermogen-naturliche-pers-mio-fr,2020-09-30
krw-wahleranteil-edu,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,5,3,0.696,1.744,318,0,1,3,64,0%,33%,0.594,dimension2==krw-wahleranteil-edu,2020-09-30
bezugerquote-der-bedarfsabh-sozialleistungen,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,4,4,1.919,2.646,610,0,0,3,153,0%,0%,0.663,dimension2==bezugerquote-der-bedarfsabh-sozialleistungen,2020-09-30
schweine-anz,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,1.009,1.009,22,0,0,3,6,0%,0%,0.505,dimension2==schweine-anz,2020-09-30
bauzonen-ha,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,2.413,3.273,34,0,0,3,9,0%,0%,0.824,dimension2==bauzonen-ha,2020-09-30
bevolkerung-anteil-65-79-jahrige,2016-01-20,statistisches-amt-kanton-zuerich,https://opendata.swiss/organization/statistisches-amt-kanton-zuerich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,5,2,0.004,0.59,127,0,1,3,25,0%,33%,0.297,dimension2==bevolkerung-anteil-65-79-jahrige,2020-09-30
